,abalone,abalone,abalone,adult,adult,adult,compas,compas,compas,german_credit,german_credit,german_credit,student,student,student,wine,wine,wine
,accuracy_score,f1_score,roc_auc_score,accuracy_score,f1_score,roc_auc_score,accuracy_score,f1_score,roc_auc_score,accuracy_score,f1_score,roc_auc_score,accuracy_score,f1_score,roc_auc_score,accuracy_score,f1_score,roc_auc_score
MLPClassifier,0.6519138755980861,0.6507526043907049,0.8354209680460948,0.7858445217967843,0.2955288985823337,0.6050887494669802,0.6646382691007438,0.6439339554917444,0.7332940963419051,0.7,0.0,0.4122619047619048,0.6598870056497175,0.6045724588184195,0.7845333426432172,0.5357142857142857,0.4939537296740061,0.7217059845056683
RandomForest,0.6196172248803827,0.6119688806279729,0.801938770652477,0.8463451019393337,0.6245443499392467,0.8928206076147716,0.6757944557133199,0.6741420319401971,0.7299354007294971,0.73,0.47058823529411764,0.7616071428571428,0.7288135593220338,0.7168965943954739,0.874478320185198,0.5418367346938775,0.49299569033022916,0.7363117362811756
SVC,0.638755980861244,0.6440032467916681,0.8290574787694338,0.753522294049395,0.07467330429371499,0.6333981675576537,0.718052738336714,0.7112188365650969,0.7801370276469878,0.7,0.0,0.46214285714285713,0.6576271186440678,0.6161105582972924,0.8069406824698895,0.5948979591836735,0.5885777809482253,0.7905873879305733
TabNet,0.5203349282296651,0.5211324464683403,0.75284281589471,0.8426984916293718,0.6317423360496702,0.8975789214762867,0.6700473292765382,0.6529160739687055,0.7407543837505808,0.55,0.3835616438356165,0.5414285714285715,0.7186440677966102,0.7117256654414601,0.8690551129571833,0.523469387755102,0.4850240265995566,0.6999904649703568
XGBoost,0.6411483253588517,0.6406888077520487,0.821926796131792,0.8713741090667992,0.7169948942377826,0.9270493752022243,0.7068965517241379,0.7013434378229418,0.783775824159743,0.725,0.5045045045045046,0.7770238095238096,0.7672316384180791,0.7598222840369272,0.910310386334371,0.7173469387755103,0.7077963109172456,0.8662056983387914
max,0.6519138755980861,0.6507526043907049,0.8354209680460948,0.8713741090667992,0.7169948942377826,0.9270493752022243,0.718052738336714,0.7112188365650969,0.783775824159743,0.73,0.5045045045045046,0.7770238095238096,0.7672316384180791,0.7598222840369272,0.910310386334371,0.7173469387755103,0.7077963109172456,0.8662056983387914
best_clf,MLPClassifier,MLPClassifier,MLPClassifier,XGBoost,XGBoost,XGBoost,SVC,SVC,XGBoost,RandomForest,XGBoost,XGBoost,XGBoost,XGBoost,XGBoost,XGBoost,XGBoost,XGBoost
